numero_processo,tribunal,segmento,classe_codigo,classe_nome,assunto_codigo,assunto_nome,data_ajuizamento,valor_causa,grau,orgao_julgador,municipio_ibge,n_movimentos,label
00000666120225070010,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-01-31,0,G1,10ª Vara do Trabalho de Fortaleza,2304400,61,0
00001136620225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-01,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,128,0
00000892220225070005,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13451,Guias do Seguro Desemprego ,2022-02-02,0,G1,5ª Vara do Trabalho de Fortaleza,2304400,57,0
00001022520225070036,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13716,CTPS,2022-02-02,0,G1,2ª Vara do Trabalho de Caucaia,2303709,42,0
00000873420225070011,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-04,0,G1,11ª Vara do Trabalho de Fortaleza,2304400,129,0
00001327220225070032,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-08,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,36,0
00000978420225070009,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-08,0,G1,9ª Vara do Trabalho de Fortaleza,2304400,55,1
00001448620225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,67,0
00001474120225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-11,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,40,0
00001051320225070025,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-11,0,G1,Única Vara do Trabalho de Crateús,2304103,29,0
00001273120225070006,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-14,0,G1,6ª Vara do Trabalho de Fortaleza,2304400,39,0
00001109820225070004,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-15,0,G1,4ª Vara do Trabalho de Fortaleza,2304400,43,0
00001330820225070016,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13776,Turno Ininterrupto de Revezamento,2022-02-15,0,G1,16ª Vara do Trabalho de Fortaleza,2304400,67,1
00001333920225070038,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-16,0,G1,2ª Vara do Trabalho de Sobral,2312908,66,0
00001233420225070025,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13451,Guias do Seguro Desemprego ,2022-02-18,0,G1,Única Vara do Trabalho de Crateús,2304103,70,0
00001448220225070001,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-02-19,0,G1,1ª Vara do Trabalho de Fortaleza,2304400,60,0
00001392120225070014,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-02-19,0,G1,14ª Vara do Trabalho de Fortaleza,2304400,55,0
00001456720225070001,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-02-19,0,G1,1ª Vara do Trabalho de Fortaleza,2304400,136,0
00001462520225070010,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-21,0,G1,10ª Vara do Trabalho de Fortaleza,2304400,64,0
00002235320225070036,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-02-22,0,G1,2ª Vara do Trabalho de Caucaia,2303709,194,0
00001610920225070005,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-23,0,G1,5ª Vara do Trabalho de Fortaleza,2304400,134,0
00001594820225070002,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13451,Guias do Seguro Desemprego ,2022-02-24,0,G1,2ª Vara do Trabalho de Fortaleza,2304400,42,0
00001601220225070009,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-02-24,0,G1,9ª Vara do Trabalho de Fortaleza,2304400,97,0
00001674120225070029,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13531,Salário / Pagamento ,2022-02-25,0,G1,Única Vara do Trabalho de Tianguá,2313401,71,0
00001407020225070025,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13184,Honorários na Justiça do Trabalho ,2022-02-25,0,G1,Única Vara do Trabalho de Crateús,2304103,47,0
00001697720225070007,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-25,0,G1,7ª Vara do Trabalho de Fortaleza,2304400,126,0
00002419220225070030,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13749,Depósito/Diferenças,2022-02-25,0,G1,1ª Vara do Trabalho de Caucaia,2303709,72,0
00001685920225070018,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-02-25,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,130,0
00002885420225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-02-28,0,G1,Única Vara do Trabalho de Eusébio,2304285,128,1
00001773320225070014,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-04,0,G1,14ª Vara do Trabalho de Fortaleza,2304400,89,1
00001818820225070008,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13451,Guias do Seguro Desemprego ,2022-03-04,0,G1,8ª Vara do Trabalho de Fortaleza,2304400,63,0
00001947220225070013,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13776,Turno Ininterrupto de Revezamento,2022-03-04,0,G1,13ª Vara do Trabalho de Fortaleza,2304400,39,0
00002079320225070038,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13722,Reconhecimento de Relação de Emprego,2022-03-09,0,G1,2ª Vara do Trabalho de Sobral,2312908,51,1
00002000320225070006,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-09,0,G1,14ª Vara do Trabalho de Fortaleza,2304400,74,1
00002059220225070016,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-09,0,G1,16ª Vara do Trabalho de Fortaleza,2304400,71,0
00001971520225070017,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13776,Turno Ininterrupto de Revezamento,2022-03-10,0,G1,17ª Vara do Trabalho de Fortaleza,2304400,67,0
00002182520225070038,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13722,Reconhecimento de Relação de Emprego,2022-03-11,0,G1,2ª Vara do Trabalho de Sobral,2312908,134,1
00002092920225070017,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13745,Anotação/Baixa/Retificação,2022-03-14,0,G1,17ª Vara do Trabalho de Fortaleza,2304400,95,0
00002238920225070024,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13719,FGTS,2022-03-15,0,G1,1ª Vara do Trabalho de Sobral,2312908,57,0
00007562420225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13719,FGTS,2022-03-15,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,73,1
00002149620225070002,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13481,Multa Convencional ,2022-03-16,0,G1,2ª Vara do Trabalho de Fortaleza,2304400,67,0
00002295020225070007,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-16,0,G1,7ª Vara do Trabalho de Fortaleza,2304400,67,0
00004228120225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-18,0,G1,Única Vara do Trabalho de Eusébio,2304285,115,0
00002302620225070010,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-21,0,G1,10ª Vara do Trabalho de Fortaleza,2304400,97,1
00002328120225070014,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-21,0,G1,9ª Vara do Trabalho de Fortaleza,2304400,57,0
00002065020225070025,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-21,0,G1,Única Vara do Trabalho de Crateús,2304103,184,0
00002073520225070025,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-21,0,G1,Única Vara do Trabalho de Crateús,2304103,202,1
00008584620225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,10655,Honorários Advocatícios,2022-03-22,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,79,0
00002553320225070012,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-24,0,G1,12ª Vara do Trabalho de Fortaleza,2304400,40,0
00008818920225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-03-24,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,56,0
00002645620225070024,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13773,Repouso Semanal Remunerado e Feriado,2022-03-24,0,G1,1ª Vara do Trabalho de Sobral,2312908,89,0
00002536620225070011,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-24,0,G1,11ª Vara do Trabalho de Fortaleza,2304400,67,1
00002690820225070015,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-25,0,G1,15ª Vara do Trabalho de Fortaleza,2304400,34,0
00002597320225070011,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-28,0,G1,11ª Vara do Trabalho de Fortaleza,2304400,172,0
00002461420225070031,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-29,0,G1,Única Vara do Trabalho de Pacajus,2309607,52,0
00004877620225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-30,0,G1,Única Vara do Trabalho de Eusébio,2304285,67,0
00002737520225070005,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-03-30,0,G1,5ª Vara do Trabalho de Fortaleza,2304400,70,0
00003068720225070030,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13048,Acordo e Convenção Coletivos de Trabalho ,2022-03-30,0,G1,1ª Vara do Trabalho de Caucaia,2303709,47,0
00002669520225070001,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2022-03-30,0,G1,1ª Vara do Trabalho de Fortaleza,2304400,77,0
00002913920225070024,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-31,0,G1,1ª Vara do Trabalho de Sobral,2312908,115,0
00002788820225070008,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-03-31,0,G1,8ª Vara do Trabalho de Fortaleza,2304400,32,0
00003597420225070028,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-04-01,0,G1,2ª Vara do Trabalho da Região do Cariri,2307304,44,0
00003146420225070030,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13719,FGTS,2022-04-01,0,G1,1ª Vara do Trabalho de Caucaia,2303709,33,0
00005007520225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-01,0,G1,Única Vara do Trabalho de Eusébio,2304285,159,0
00002873820225070012,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-05,0,G1,12ª Vara do Trabalho de Fortaleza,2304400,62,0
00003830820225070027,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-04-06,0,G1,2ª Vara do Trabalho da Região do Cariri,2307304,162,0
00003284820225070030,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-04-06,0,G1,1ª Vara do Trabalho de Caucaia,2303709,52,0
00002712720225070031,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-06,0,G1,Única Vara do Trabalho de Pacajus,2309607,44,0
00009692720225070033,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-04-07,0,G1,2ª Vara do Trabalho de Maracanaú,2307650,121,1
00002954520225070002,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-04-11,0,G1,2ª Vara do Trabalho de Fortaleza,2304400,68,0
00005431220225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-12,0,G1,Única Vara do Trabalho de Eusébio,2304285,58,0
00003126620225070007,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13048,Acordo e Convenção Coletivos de Trabalho ,2022-04-12,0,G1,7ª Vara do Trabalho de Fortaleza,2304400,41,0
00003219820225070016,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13471,Levantamento do FGTS ,2022-04-12,0,G1,16ª Vara do Trabalho de Fortaleza,2304400,57,1
00010273320225070032,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,10655,Honorários Advocatícios,2022-04-12,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,101,0
00003133620225070012,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13765,Adicional Noturno,2022-04-13,0,G1,12ª Vara do Trabalho de Fortaleza,2304400,33,0
00010256020225070033,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-04-16,0,G1,2ª Vara do Trabalho de Maracanaú,2307650,70,0
00003741320225070038,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-04-18,0,G1,2ª Vara do Trabalho de Sobral,2312908,52,0
00003375220225070016,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-19,0,G1,16ª Vara do Trabalho de Fortaleza,2304400,119,0
00004905520225070026,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13432,Férias / Gozo / Fruição ,2022-04-19,0,G1,Única Vara do Trabalho de Iguatu,2305506,185,1
00003318420225070003,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-20,0,G1,3ª Vara do Trabalho de Fortaleza,2304400,41,0
00002520920225070035,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-20,0,G1,Única Vara do Trabalho de Aracati,2301109,67,0
00003436220225070015,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-20,0,G1,15ª Vara do Trabalho de Fortaleza,2304400,50,0
00010498820225070033,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-20,0,G1,2ª Vara do Trabalho de Maracanaú,2307650,160,0
00003386120225070008,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-04-22,0,G1,8ª Vara do Trabalho de Fortaleza,2304400,68,0
00003412520225070005,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13722,Reconhecimento de Relação de Emprego,2022-04-25,0,G1,5ª Vara do Trabalho de Fortaleza,2304400,49,0
00002668620225070004,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13776,Turno Ininterrupto de Revezamento,2022-04-25,0,G1,4ª Vara do Trabalho de Fortaleza,2304400,35,0
00006080720225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-27,0,G1,Única Vara do Trabalho de Eusébio,2304285,148,1
00003523020225070013,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-27,0,G1,13ª Vara do Trabalho de Fortaleza,2304400,51,0
00003618320225070015,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-28,0,G1,15ª Vara do Trabalho de Fortaleza,2304400,88,0
00004166220225070038,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13451,Guias do Seguro Desemprego ,2022-04-28,0,G1,2ª Vara do Trabalho de Sobral,2312908,142,0
00004174720225070038,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-28,0,G1,2ª Vara do Trabalho de Sobral,2312908,101,0
00001831620225070022,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-29,0,G1,Única Vara do Trabalho de Quixadá,2311306,92,0
00006245820225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-04-29,0,G1,Única Vara do Trabalho de Eusébio,2304285,78,0
00003531220225070014,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13772,Intervalo Intrajornada,2022-04-30,0,G1,14ª Vara do Trabalho de Fortaleza,2304400,49,0
00003534820225070002,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13769,Horas Extras,2022-05-02,0,G1,2ª Vara do Trabalho de Fortaleza,2304400,62,0
00004282120225070024,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13451,Guias do Seguro Desemprego ,2022-05-03,0,G1,1ª Vara do Trabalho de Sobral,2312908,59,0
00003940320225070006,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13732,Acúmulo de Função,2022-05-04,0,G1,6ª Vara do Trabalho de Fortaleza,2304400,71,0
00003784320225070008,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13719,FGTS,2022-05-05,0,G1,8ª Vara do Trabalho de Fortaleza,2304400,36,0
00003781620225070017,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13184,Honorários na Justiça do Trabalho ,2022-05-05,0,G1,17ª Vara do Trabalho de Fortaleza,2304400,81,0
00006652520225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-05-09,0,G1,Única Vara do Trabalho de Eusébio,2304285,100,1
00006679220225070034,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,13787,Adicional de Horas Extras,2022-05-09,0,G1,Única Vara do Trabalho de Eusébio,2304285,93,1
00011693720225070032,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-05-10,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,89,0
00011771420225070032,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-05-11,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,35,1
00011789620225070032,TRT7,trabalho,1125,Ação Trabalhista - Rito Sumaríssimo,10655,Honorários Advocatícios,2022-05-11,0,G1,1ª Vara do Trabalho de Maracanaú,2307650,41,1
00004081220225070030,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13719,FGTS,2022-05-11,0,G1,1ª Vara do Trabalho de Caucaia,2303709,54,0
00007111420225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-05-13,0,G1,Única Vara do Trabalho de Eusébio,2304285,100,1
00004141920225070030,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13719,FGTS,2022-05-13,0,G1,1ª Vara do Trabalho de Caucaia,2303709,57,0
00007180620225070034,TRT7,trabalho,985,Ação Trabalhista - Rito Ordinário,13787,Adicional de Horas Extras,2022-05-13,0,G1,Única Vara do Trabalho de Eusébio,2304285,86,0
